Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"45,630",,599,,101,Central Tablelands
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"173,661",,,0,102,Central West
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"5,672",,344,,103,Greater Sydney
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"67,996",,410,,104,Hunter
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"74,547",,923,0,105,Murray
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"36,679",,800,0,106,North Coast
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"112,425",,745,0,108,North West NSW
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"50,138",,439,,109,Northern Tablelands
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"77,865",,869,0,111,South East NSW
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"350,151",,148,,112,Western
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"14,060",,634,,201,Corangamite
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"19,456",0,138,,202,East Gippsland
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"27,127",,907,,203,Glenelg Hopkins
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"30,510",,,,204,Goulburn Broken
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"36,713",,465,0,205,Mallee
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"27,788",,965,0,206,North Central
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"27,513",,563,,207,North East
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"7,306",,730,,208,Port Phillip and Western Port
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"21,041",,,,209,West Gippsland
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"33,458",,699,,210,Wimmera
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"72,204",,755,0,301,Burnett Mary
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"76,793",,11,,302,Cape York
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"36,066",,439,0,303,Condamine
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"291,220",,49,,305,Desert Channels
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"269,409",,678,,306,Fitzroy Basin
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"142,415",,232,,307,North Queensland Dry Tropics
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"577,886",,69,,308,Northern Gulf
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"153,232",,480,,309,Queensland Murray Darling Basin
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"40,724",,382,0,310,Reef Catchments
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"19,611",,647,,311,South East Queensland
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"200,574",,49,,312,South West Queensland
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"138,817",,29,,313,Southern Gulf
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"13,835",,568,0,314,Terrain NRM
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"11,945",,624,0,401,Adelaide and Mount Lofty Ranges
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"239,290",0,593,0,403,Eyre Peninsula
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"25,855",0,136,0,404,Kangaroo Island
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"45,412",,558,0,405,Northern and Yorke
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"156,671",,839,0,407,South Australian Murray Darling Basin
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"98,537",,823,,408,South East
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"301,287",,659,0,501,Northern Agricultural
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"20,839",,227,,502,Peel-Harvey
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"1,305",,81,,503,Perth
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"730,903",,45,,504,Rangelands
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"298,691",,947,0,505,South Coast
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"108,613",,,0,506,South West
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"15,652",0,295,,601,Cradle Coast
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"56,444",,399,0,602,North
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"43,031",,219,0,603,South
AGNONPROD_AHACON_F,Land use - Land set aside for conservation/protection purposes - Area (ha) (b),"658,457",0,98,0,701,Northern Territory